File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
71533f7f-a578-42b4-94b8-48ab5fdd2564	db709478-5a22-473e-bccb-7f26c3c35578.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BS	TCGA-BH-A0BS-11A	Solid Tissue Normal
e5b408da-27ef-40e3-a50e-2a92ebc0789b	04c61105-b954-48fe-bfea-3018dd304295.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1RA	TCGA-E9-A1RA-01A	Primary Tumor
a3f5edb5-dbec-46cd-85d0-f8e12747b0c1	f8c2f22d-5254-46c1-9b7d-429e5ac2854e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1RC	TCGA-E9-A1RC-01A	Primary Tumor
09a55333-352a-4ce2-a92e-0ef1d28c9bdc	528dfb33-8225-469d-bd57-d1c5ec8991bb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-S3-A6ZG	TCGA-S3-A6ZG-01A	Primary Tumor
d3013993-9840-490d-a65d-7e951475745d	6a979027-8bef-430c-bf09-67b3e8882482.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A03O	TCGA-AO-A03O-01A	Primary Tumor
b6403d62-c5f1-41ae-ba1f-33a9cb889440	f50438de-b313-4b2e-97e1-302cdfb9d9d7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1RH	TCGA-E9-A1RH-11A	Solid Tissue Normal
ccff9b26-72e8-4bde-8fb7-31c0435ea44e	7d7f57fe-a717-4d26-a74b-d050700c57cb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A15E	TCGA-E2-A15E-01A	Primary Tumor
f9813672-322a-4309-b43d-b4e8a643a900	d7bff2a7-1ffe-495c-b297-3b734b688267.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A5RX	TCGA-OL-A5RX-01A	Primary Tumor
55592256-af90-46ec-bd61-c38f6eaa171c	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A13G	TCGA-A7-A13G-01B	Primary Tumor
fcc1b1e8-abc8-4f69-97ac-132bb5efccf5	9ed9fdc8-a437-4f4b-8ef8-e3f0c219baca.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-LL-A7SZ	TCGA-LL-A7SZ-01A	Primary Tumor
9b0dc0fc-d20b-4684-b16c-5176c7b24562	86b85802-2fb0-4628-a79f-04bdb80b7461.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1RD	TCGA-E9-A1RD-01A	Primary Tumor
96b893d3-3920-4ea1-8379-897ed2a37576	edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1F6	TCGA-BH-A1F6-11B	Solid Tissue Normal
c7843936-3b14-48b4-8642-8554341d3f21	3960a39a-badb-45c1-b68e-5280677881f6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0RO	TCGA-B6-A0RO-01A	Primary Tumor
f5798310-38f9-420c-a461-8e04e30343fa	40a5ed6b-a4db-4f80-991b-b884a0d4036c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A6SD	TCGA-EW-A6SD-01A	Primary Tumor
0436168e-36ed-42e9-9ee9-d9aaf661547b	6999d309-8502-49ee-8d80-9d0bde00081f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-V7-A7HQ	TCGA-V7-A7HQ-01A	Primary Tumor
18286fa6-c92c-4927-9870-11b412725679	780280f7-2ea5-47b9-abbd-c2fc95e63c66.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0GY	TCGA-BH-A0GY-01A	Primary Tumor
05fc178b-720e-4241-8b71-617fb9357f23	383e04eb-e6c6-4138-b336-1847e128807b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1IF	TCGA-E2-A1IF-01A	Primary Tumor
883a5a12-6e6e-4561-8232-1f4d74262d0b	938f73df-ebb5-4905-926d-e609a601d9b5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A08I	TCGA-A8-A08I-01A	Primary Tumor
65f8ce17-39c8-468b-a1a1-78dcaa39e7fc	91f35d16-88fd-4729-b4a8-09d26f20ad86.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0CY	TCGA-A2-A0CY-01A	Primary Tumor
ffb69c91-52bf-4d82-be7c-3616c1fc3815	0b11d3f4-aa05-425b-ba4d-34bd9990f3e6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A66H	TCGA-OL-A66H-01A	Primary Tumor
f45b27f2-b1c3-46f1-8cbb-4f9a22676c18	6a99a9ab-dcda-408b-886a-1600fb578306.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BF	TCGA-BH-A0BF-01A	Primary Tumor
ec7052e9-7671-4b02-8e80-c8e956138ac6	6de5c310-794b-4a9e-8777-0382a0584157.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0RQ	TCGA-B6-A0RQ-01A	Primary Tumor
36fe8f25-df82-4fb4-b90f-e666fd16d783	95b8a790-8600-489c-bd34-09803ca600ae.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-5T-A9QA	TCGA-5T-A9QA-01A	Primary Tumor
a03b2408-5db4-40b3-b35a-56f931e66c6d	9570c964-8d26-4280-97b7-43ebc45a3b58.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18L	TCGA-BH-A18L-11A	Solid Tissue Normal
734568a3-c021-43c9-a9d3-7c261c1a81e9	eab58571-a6f1-4bc4-aa01-0df9c4beb79f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0XN	TCGA-AN-A0XN-01A	Primary Tumor
96f36116-0c71-476e-9728-bda6cad79553	c14ae3ed-5d43-452c-8955-631a8c62660d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1JD	TCGA-D8-A1JD-01A	Primary Tumor
61c78219-dcd8-4277-8ede-1cfb989e6afa	0c05d8f9-d045-4189-95b8-04d221600a83.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A1-A0SB	TCGA-A1-A0SB-01A	Primary Tumor
fbe3f897-100f-4687-9f02-3b0be10aafbe	46ee3218-2a1f-4d44-8706-d44d7e4b980d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A3QP	TCGA-AC-A3QP-01A	Primary Tumor
41628e37-ca0e-413e-97b2-c5b3b2ea8386	2826bcb9-5ddb-49c5-96fd-a3dba5885e7a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0HA	TCGA-BH-A0HA-11A	Solid Tissue Normal
a8ee2a4f-5234-4362-ac61-b61ddd35fd6d	a4cc111b-f49a-4aea-91ed-10e31c60d522.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0YI	TCGA-A2-A0YI-01A	Primary Tumor
baba41ec-5b90-4102-8975-a997b90a4d14	a9f75c82-3489-4b20-bf60-59fe5ef83f21.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A4RW	TCGA-A2-A4RW-01A	Primary Tumor
8f71122a-3a89-426e-9edc-80095301544c	25de1c24-bb1d-40a7-b62f-b54d6184426c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0YE	TCGA-A2-A0YE-01A	Primary Tumor
51dece0c-99db-43a4-aad4-95677c341d2b	8b86fbec-ded3-4910-9a7b-c9e9d1c7a377.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BQ	TCGA-BH-A0BQ-11A	Solid Tissue Normal
e4ba3dac-a3a9-477b-9dab-1cb1347434cc	58a71f2d-d3bc-4006-973e-0fdf93c3095f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0HO	TCGA-BH-A0HO-01A	Primary Tumor
e0d077b6-ad16-4eb9-9626-4f60e6449305	82cc9906-3664-4b13-bdb6-405db9d15e31.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A07S	TCGA-A8-A07S-01A	Primary Tumor
8a837dfa-754d-4ac3-9eef-405cc882da34	b4100ce6-2507-4ba9-a3d4-b47810c9ba99.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A14V	TCGA-E2-A14V-01A	Primary Tumor
83c3eaed-dcfa-4d36-af39-debcf8409927	456bf061-467d-4bd8-bf71-b0a54ef06dea.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A0J8	TCGA-AO-A0J8-01A	Primary Tumor
0db30bac-3aa2-4baf-8725-d7717f93eecd	71de586e-9fef-4c8e-9c89-1936e9415ab3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A3EH	TCGA-AC-A3EH-01A	Primary Tumor
f18f2aaf-57d8-4d7d-b1d1-52ecf7fafbc6	780280f7-2ea5-47b9-abbd-c2fc95e63c66.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0GY	TCGA-BH-A0GY-01A	Primary Tumor
41cde9be-0ade-45fd-9025-a0dbfd7a2fb5	14c53db9-bd7b-4edc-afca-80f4c492e982.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1OY	TCGA-EW-A1OY-01A	Primary Tumor
5ad374d9-b544-4ea7-81b7-289b5e0c9a43	e9dd15eb-0841-4c8a-a6f1-3285cb1703dc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A14Y	TCGA-E2-A14Y-01A	Primary Tumor
28555a17-3543-4192-950b-1a3304a886a4	de704076-e915-4749-9729-e6ee06a0d359.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-LQ-A4E4	TCGA-LQ-A4E4-01A	Primary Tumor
bdc1594a-0a17-4617-a078-260c0bfb46ef	d8a60f70-c2fa-4a98-8481-177dcd94b4dd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A0JE	TCGA-AO-A0JE-01A	Primary Tumor
24ef8285-7f20-43e0-b776-f06a6551660a	2e941d7e-cb3d-429b-aeff-328325ec6120.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A27N	TCGA-D8-A27N-01A	Primary Tumor
b3bbed60-2f18-4a71-a7f9-9d44e0653ba9	4dcd18d6-b7b2-4a92-bcbe-361c7278e84e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DV	TCGA-BH-A0DV-01A	Primary Tumor
f8c8a969-bd21-44f3-ada7-f05dad4afd4d	a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BC	TCGA-BH-A0BC-11A	Solid Tissue Normal
ade95960-d418-4146-8b59-a06a88a8e214	01a1c77a-3f93-4561-a079-c771ac054f56.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AQ-A04J	TCGA-AQ-A04J-01A	Primary Tumor
3bdf6376-9aa9-44cc-a1f1-5a6387edce23	61d9afeb-0da7-4f13-973a-2c98e03038e4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A107	TCGA-E2-A107-01A	Primary Tumor
987bf9eb-5619-405e-a326-6de9a2554fcc	7133f91c-4128-4578-a1cd-2c1ee81b3f16.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1F0	TCGA-BH-A1F0-11B	Solid Tissue Normal
379e3937-d6a4-453e-beec-e33b60a2cfd5	829af93c-fd1a-4792-be16-a5b7b7221b09.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1P1	TCGA-EW-A1P1-01A	Primary Tumor
48c32481-0fc1-4888-b1c3-4ccd57f4cc10	53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A6IV	TCGA-AC-A6IV-01A	Primary Tumor
835d1ae6-7e63-401d-b70d-e90aa3007117	d487c477-1052-4b32-8df9-edf0e6872bd4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1N4	TCGA-E9-A1N4-01A	Primary Tumor
3fe00aee-e683-4fd3-ab13-83a8a9d1cf0f	61d9afeb-0da7-4f13-973a-2c98e03038e4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A107	TCGA-E2-A107-01A	Primary Tumor
8c2f2000-5989-4d43-b3ae-6f18fbb3b5d1	64ba6d44-548b-4c0b-b86f-5edf7deddd97.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A24P	TCGA-AR-A24P-01A	Primary Tumor
1077d4f2-d1be-4810-8e5b-d5aea29efcc3	22562d81-b588-454e-bf1a-c67bd24f0d54.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0E0	TCGA-BH-A0E0-11A	Solid Tissue Normal
631201e6-f402-4499-8539-0e7df19e6c90	d70033a1-9000-493f-9474-6e9e3f47b851.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0ST	TCGA-A2-A0ST-01A	Primary Tumor
238b412c-dc67-4bed-8092-95052029d46f	2656413d-a5d2-4812-9ce9-a02c15ab04bd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2QH	TCGA-AC-A2QH-01B	Primary Tumor
0b7bf433-15e4-4081-82b0-a987515a5534	42d4f4c7-690c-4c0d-a2e8-ad3aef6f7776.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0IB	TCGA-B6-A0IB-01A	Primary Tumor
c102fb36-2d59-4d2b-a4d4-b44ba79cdf1d	97be5457-526d-42ee-ace4-d900b8c6fd5f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1PB	TCGA-EW-A1PB-01A	Primary Tumor
0e3a90de-53f4-4677-9da4-a30efb3c4faa	71857763-8175-4a80-8bf4-ebf3c5018151.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0T4	TCGA-A2-A0T4-01A	Primary Tumor
5ffa9f1e-0773-486e-ad5b-08f93e90c02c	6360d281-1d89-43a0-aaea-46a46533ae38.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A15K	TCGA-E2-A15K-06A	Metastatic
e2cfbbf6-0edb-400a-81af-bb34c1a55db4	eda48ba9-aef8-433e-95fe-e94a061906d3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A1AJ	TCGA-AR-A1AJ-01A	Primary Tumor
de2a28cf-19f9-4a51-8a8f-8f4c3c43b09b	6328270d-55e5-4e9a-be5e-c0e2a888f128.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0FW	TCGA-AN-A0FW-01A	Primary Tumor
c976858d-e41e-4329-a237-d6a753503983	9075b4ab-16ef-4cdd-bfe5-855d18b15e11.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1EO	TCGA-BH-A1EO-11A	Solid Tissue Normal
133b5c23-8043-4af8-8865-df1cd6f127d3	87e68da8-743f-40f7-8894-fb66e474bb61.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-MS-A51U	TCGA-MS-A51U-01A	Primary Tumor
41c6c072-02e0-4d58-a9c0-c0fd1d8302de	7411d69d-b4ea-4099-9709-451756f03af1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DK	TCGA-BH-A0DK-01A	Primary Tumor
6f330d4b-6229-4fe6-94f5-d79eec44f033	133909c8-05bc-41ea-97aa-44eb699da75f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A2JT	TCGA-E9-A2JT-01A	Primary Tumor
fab4d617-2dfd-4cff-bd4a-ad651a6137d5	cf4d50b3-f391-43ee-8887-10de9bca126e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0X1	TCGA-B6-A0X1-01A	Primary Tumor
c5b1eabb-677a-402e-9156-bd0eba5863d9	85a57663-89b0-4cc6-b118-98fce8640eb2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A2FW	TCGA-EW-A2FW-01A	Primary Tumor
2d10d7f3-fd65-4cfb-87be-82c82565df00	15f84276-f2b1-42fe-af09-229a77b9ba1a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-GM-A3NW	TCGA-GM-A3NW-01A	Primary Tumor
